objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237648721219616807,154.598453045893,-0.0910453080395938,18.94769,18.79742,18.65749,18.60048,18.73997,756,301,3,259,305162337055172608,QSO,1.40169,271,51883,158
1237648721219616818,154.611917786821,-0.164199838241081,18.79575,18.57321,18.55136,18.35209,18.30321,756,301,3,259,305160687787730944,QSO,1.812651,271,51883,152
1237648721219616821,154.622479074877,-0.141871295671353,19.06688,18.69043,18.51842,18.41969,18.17964,756,301,3,259,305160412909824000,QSO,2.137572,271,51883,151
1237648721219616883,154.535588626542,-0.0842082983137502,19.23177,17.46849,16.54995,16.02666,15.61895,756,301,3,259,306328370109507584,GALAXY,0.0610805,272,51941,304
1237648721219616899,154.54904278762,-0.149462427123544,19.56517,17.64734,16.72979,16.29004,15.9327,756,301,3,259,305168384369125376,GALAXY,0.06397337,271,51883,180
1237648721219616970,154.618369032971,-0.0706202266834076,19.35042,17.61593,16.72431,16.21484,15.82124,756,301,3,259,306330019376949248,GALAXY,0.06570753,272,51941,310
1237648721219616998,154.651835187861,-0.178075477796774,18.74892,16.90716,15.95795,15.48473,15.08246,756,301,3,259,306328095231600640,GALAXY,0.06359103,272,51941,303
1237648721219682357,154.749361453047,-0.182520789766171,19.19234,17.33534,16.35525,15.85395,15.51435,756,301,3,260,305161512421451776,GALAXY,0.09228784,271,51883,155
1237648721219682384,154.795923129408,-0.15386057739034,19.09539,18.11292,17.78169,17.65197,17.57892,756,301,3,260,4313406748750749696,STAR,0.0004892497,3831,55543,306
1237648721219747888,154.856162751645,-0.0299068495406669,18.79426,18.34404,18.25214,18.3229,18.19995,756,301,3,261,306329744499042304,QSO,0.8181214,272,51941,309
1237648721219748023,154.864283732507,-0.0345391738197167,18.37732,16.88301,16.28039,15.94014,15.78495,756,301,3,261,305151616816801792,GALAXY,0.04713511,271,51883,119
1237648721219748093,154.982999531702,-0.20143159709187,19.10244,17.63602,16.90735,16.52213,16.25722,756,301,3,261,305151341938894848,GALAXY,0.06346736,271,51883,118
1237648721219813488,155.015866294537,-0.113941461692174,19.18205,17.14069,16.10541,15.68298,15.29503,756,301,3,262,305139522188896256,GALAXY,0.1253822,271,51883,75
1237648721219879116,155.248146712899,-0.176081021325154,18.43279,16.6275,15.71816,15.25928,14.88557,756,301,3,263,305140621700524032,GALAXY,0.05594477,271,51883,79
1237648704577929251,185.379361594865,0.0869115592375293,18.13147,17.3532,16.93616,16.56829,16.44423,752,301,4,279,324409015184418816,GALAXY,0.1072231,288,52000,545
1237648704577929296,185.26756836838,0.0846208382716168,18.54219,17.49083,17.07087,16.71762,16.57594,752,301,4,279,324398020068141056,GALAXY,0.1070803,288,52000,505
1237648704577929299,185.280797414076,0.0475317077532274,19.53852,19.139,18.55866,18.17328,17.99881,752,301,4,279,324408740306511872,QSO,0.1572411,288,52000,544
1237648704577929391,185.379455655606,0.128518845115011,19.25762,19.24938,18.9753,18.88568,18.91675,752,301,4,279,324409564940232704,QSO,1.335835,288,52000,547
1237648704577994767,185.448133539406,0.0151361373421381,17.89052,16.98527,16.73305,16.63174,16.61334,752,301,4,280,2880169129149491200,STAR,7.535266E-05,2558,54140,426
1237648704577994777,185.485218484611,0.163399563859284,18.71479,16.97454,16.38521,16.12513,15.90649,752,301,4,280,324423858591393792,GALAXY,0.106216,288,52000,599
1237648704577994816,185.5285091552,0.0824866288972328,18.95637,17.97179,17.80977,17.76273,17.78803,752,301,4,280,2880182598166931456,STAR,0.0003599455,2558,54140,475
1237648704577994818,185.557781730445,0.0329051267126357,18.25347,17.34355,17.12577,17.02307,16.96043,752,301,4,280,2880183972556466176,STAR,0.0005228624,2558,54140,480
1237648704578060441,185.65197683527,0.0415426573142233,19.26136,19.1851,18.9592,18.88952,18.86333,752,301,4,281,324420834934417408,QSO,1.330196,288,52000,588
1237648704578125834,185.717499546258,0.0916608920785233,16.41278,14.86871,14.31287,14.10415,13.98788,752,301,4,282,2880180399143675904,STAR,-0.0001206905,2558,54140,467
1237648704578125851,185.74714217333,0.196282528835222,19.05024,19.09565,19.19766,18.90488,18.8281,752,301,4,282,324422484201859072,QSO,1.895719,288,52000,594
1237648704578125853,185.766534206857,0.0285540110063409,18.97832,18.10239,17.81904,17.71502,17.695,752,301,4,282,2880180124265768960,STAR,0.0004330849,2558,54140,466
1237648704578125855,185.770327519964,0.198644075214972,18.70031,17.83492,17.57053,17.45308,17.40799,752,301,4,282,2880182873044838400,STAR,-6.915776E-05,2558,54140,476
1237648704578125964,185.855533916571,0.13328982915565,19.59163,17.81984,16.84598,16.44592,16.10031,752,301,4,282,324430455661160448,GALAXY,0.1062806,288,52000,623
1237648704578191376,185.901537768358,0.145036438800279,16.0238,15.09469,14.80986,14.6965,14.6701,752,301,4,283,2880179024754141184,STAR,0.0004771756,2558,54140,462
1237648704578191418,185.980083800185,0.0391553011267553,15.1353,13.94085,13.94638,14.00164,14.03319,752,301,4,283,2880180674021582848,STAR,0.0004138405,2558,54140,468
1237648704578256901,186.011703353148,0.0443163729144952,16.37136,14.76484,14.22739,14.07195,13.9889,752,301,4,284,2880181773533210624,STAR,-7.293044E-05,2558,54140,472
1237648704578256916,186.033936615198,0.00570766122670842,18.76134,17.27291,16.74922,16.59132,16.47496,752,301,4,284,2880187545969256448,STAR,-0.0001729351,2558,54140,493
1237648704578256961,186.076522637927,0.0560707321603442,17.72557,16.5077,16.11247,15.97783,15.92708,752,301,4,284,2880187271091349504,STAR,4.177779E-05,2558,54140,492
1237648704578256965,186.101164194068,0.119306271629869,17.70918,16.77318,16.49644,16.38192,16.34623,752,301,4,284,2880189195236698112,STAR,0.0006451262,2558,54140,499
1237648704578256971,186.111176946891,0.00886898269918994,17.79889,16.90706,16.53008,16.38745,16.30119,752,301,4,284,2880188645480884224,STAR,0.0007772883,2558,54140,497
1237648704578257021,186.015891331608,0.154528346049551,19.42352,18.08814,17.5851,17.41209,17.34603,752,301,4,284,2880186996213442560,STAR,0.0001059488,2558,54140,491
1237648704578257035,186.026429751534,0.11730679581279,19.49485,17.74386,16.93079,16.61019,16.40522,752,301,4,284,2880185621823907840,STAR,0.0002207509,2558,54140,486
1237648704578257040,186.033835632572,0.113212742547732,19.10102,17.89368,17.17626,16.78514,16.47559,752,301,4,284,325493958115354624,GALAXY,0.1560981,289,51990,396
1237648704578257048,186.03958032055,0.164585908662582,19.08999,17.87979,17.30001,16.91738,16.72677,752,301,4,284,324431555172788224,GALAXY,0.07909836,288,52000,627
1237648704578257089,186.113831679167,0.152882187142566,16.32657,14.79158,14.1052,13.75229,13.46165,752,301,4,284,324433204440229888,GALAXY,0.02549985,288,52000,633
1237648704578257140,186.134756873551,0.0521989908150118,19.58891,18.64184,18.49889,18.46553,18.45593,752,301,4,284,2891359134081378304,STAR,-0.0001201035,2568,54153,175
1237648704578257299,186.146904726777,0.129426424067172,19.20085,18.08511,17.69779,17.42061,17.29814,752,301,4,284,324431280294881280,GALAXY,0.04204269,288,52000,626
1237648704578322454,186.212193359663,0.00959737883539056,18.91914,18.02611,17.80632,17.71907,17.72131,752,301,4,285,2880188370602977280,STAR,0.0005579828,2558,54140,496
1237648704578322465,186.249848371419,0.130219087817855,17.6936,16.32069,15.80393,15.6132,15.53206,752,301,4,285,2880184247434373120,STAR,0.0003252671,2558,54140,481
1237648704578322474,186.257207238375,0.148501230226652,18.35066,17.41139,17.18135,17.08709,17.08965,752,301,4,285,2880186171579721728,STAR,-3.049427E-05,2558,54140,488
1237648704578322478,186.28596012273,0.0619332997191274,18.0996,17.1742,16.83233,16.70185,16.66806,752,301,4,285,325504953231632384,STAR,0.000185148,289,51990,436
1237648704578387988,186.357402588231,0.0638316787759635,16.38773,14.9501,14.43486,14.2691,14.19747,752,301,4,286,2880193318405302272,STAR,-4.303197E-05,2558,54140,514
1237648704578387996,186.360256919616,0.0823529345878174,18.9836,17.52731,16.99701,16.7796,16.66278,752,301,4,286,2880193593283209216,STAR,8.966895E-05,2558,54140,515
1237648704578388017,186.423285449558,0.0999199049596275,16.91041,15.45433,14.85858,14.64869,14.53447,752,301,4,286,2880192768649488384,STAR,8.831267E-05,2558,54140,512
1237648704578453574,186.568269881861,0.0100976774886504,18.26847,17.98774,17.77489,17.65078,17.51534,752,301,4,287,325505502987446272,QSO,1.974752,289,51990,438
1237648704578453578,186.579429990901,0.0545733227377414,17.09046,15.47887,14.81628,14.52759,14.37151,752,301,4,287,2880191119382046720,STAR,3.882546E-05,2558,54140,506
1237648704578453584,186.59901175785,0.14123272378547,18.92344,17.86703,17.40125,17.19161,17.12352,752,301,4,287,2880201014986696704,STAR,0.0003513635,2558,54140,542
1237648704578453589,186.606640507139,0.206153050094122,18.54043,17.63641,17.35255,17.25576,17.17422,752,301,4,287,2880204863277393920,STAR,8.26933E-05,2558,54140,556
1237648704578453621,186.497878568643,0.0658238415781229,19.03382,18.15575,17.95118,17.86144,17.88585,752,301,4,287,2891463037930203136,STAR,0.0004803091,2568,54153,553
1237648704578519088,186.678747314133,0.151634687613956,18.71259,16.32915,15.08869,14.58182,14.27226,752,301,4,288,2880203763765766144,STAR,-5.951727E-06,2558,54140,552
1237648704578519117,186.734487538965,0.0680753878992606,18.81766,17.49303,16.91854,16.68079,16.58296,752,301,4,288,2880205687911114752,STAR,-0.0004707915,2558,54140,559
1237648704578519122,186.745388726843,0.103838625634396,18.57371,17.7188,17.39374,17.28585,17.26827,752,301,4,288,2880201289864603648,STAR,0.0001807012,2558,54140,543
1237648704578519124,186.74856167219,0.173245776039777,17.40626,15.87684,15.26237,15.03957,14.92599,752,301,4,288,2880203488887859200,STAR,-8.99054E-05,2558,54140,551
1237648704578519228,186.704715090486,0.185916793925265,19.53823,17.69941,16.98525,16.67076,16.4375,752,301,4,288,2880203214009952256,STAR,0.0007595233,2558,54140,550
1237648704578584655,186.800323634088,0.059674848512261,18.04444,16.12702,15.44266,15.23283,15.12825,752,301,4,289,2880205962789021696,STAR,4.772431E-05,2558,54140,560
1237648704578584666,186.813296787279,0.031704698655944,18.55765,16.35182,15.45455,15.0802,14.85069,752,301,4,289,2880204038643673088,STAR,8.090575E-05,2558,54140,553
1237648704578584724,186.882603286527,0.140064967366,16.80133,15.34514,14.81955,14.64411,14.58058,752,301,4,289,2880212559858788352,STAR,-7.731256E-05,2558,54140,584
1237648704578584737,186.908112369653,0.145877191008531,17.43725,15.98773,15.43505,15.24584,15.17689,752,301,4,289,2880212010102974464,STAR,-6.673489E-05,2558,54140,582
1237648704578584799,186.864198259196,0.0488906726489193,18.78979,17.4279,16.68736,16.28967,15.9906,752,301,4,289,325521995661862912,GALAXY,0.1129216,289,51990,498
1237648703512838382,205.072964623542,-0.682611700785473,18.94325,17.02095,16.06735,15.63387,15.28098,752,301,2,411,336701824541157376,GALAXY,0.08937013,299,51671,210
1237648703513035145,205.61359794998,-0.657152859631159,18.88838,17.88406,17.42734,17.12453,16.98339,752,301,2,414,336685606744647680,GALAXY,0.08640119,299,51671,151
1237648703513100409,205.695573336203,-0.694928962848397,19.3652,18.1399,17.65534,17.4715,17.37664,752,301,2,415,336675436262090752,STAR,6.526825E-05,299,51671,114
1237648703513100457,205.650396276953,-0.628361675218511,19.46207,17.81834,17.01301,16.617,16.31902,752,301,2,415,336672412605114368,GALAXY,0.07104074,299,51671,103
1237648703513100535,205.742014093478,-0.765420756459112,18.34066,16.5023,15.64826,15.26125,14.95627,752,301,2,415,336659768221394944,GALAXY,0.07053274,299,51671,57
1237648703513100564,205.760906971963,-0.742003104172036,18.86362,17.87739,17.46657,17.17367,17.04404,752,301,2,415,336659493343488000,GALAXY,0.06982873,299,51671,56
1237648703513165966,205.807279542807,-0.786819197811777,17.7933,16.90408,16.6164,16.30378,16.30438,752,301,2,416,336660592855115776,GALAXY,0.08875664,299,51671,60
1237648703513166063,205.916987289455,-0.833501026709822,19.14158,17.99588,17.53081,17.2301,17.13721,752,301,2,416,336660317977208832,GALAXY,0.1066131,299,51671,59
1237648703513231630,206.044712139649,-0.761242085402146,19.17263,18.06068,17.6305,17.33272,17.2204,752,301,2,417,336660043099301888,GALAXY,0.08685333,299,51671,58
1237648703513296955,206.141648395096,-0.678727672564821,18.57808,17.38363,17.39016,17.42856,17.48906,752,301,2,418,337849994121865216,STAR,0.0007843976,300,51943,291
1237648703513296987,206.171224688102,-0.83062584794815,19.13297,18.72812,18.69815,18.67673,18.45058,752,301,2,418,4552072791449378816,QSO,2.270286,4043,55630,216
1237648703513297074,206.113951480812,-0.728211448998474,19.22582,18.9224,18.81053,18.69143,18.74117,752,301,2,418,337852468023027712,QSO,1.452307,300,51943,300
1237648703513428076,206.370430387775,-0.798295749607775,19.15242,17.42991,16.57173,16.15933,15.85434,752,301,2,420,336649597738838016,GALAXY,0.08845632,299,51671,20
1237648703513428079,206.374166922033,-0.781673247630099,18.28101,17.18856,16.70175,16.33173,16.14626,752,301,2,420,337852193145120768,GALAXY,0.08813617,300,51943,299
1237648703513493526,206.524579773366,-0.698895662086043,19.18844,18.75792,18.86976,19.02108,19.25434,752,301,2,421,336650147494651904,STAR,5.591051E-05,299,51671,22
1237648703513493743,206.576677392554,-0.801586179186478,19.14205,17.96772,17.45321,17.09447,16.88161,752,301,2,421,336648498227210240,GALAXY,0.088566,299,51671,16
1237648703513493807,206.63306572451,-0.724304266410578,18.92986,17.92031,17.41597,17.12756,17.03521,752,301,2,421,336645474570233856,GALAXY,0.1484416,299,51671,5
1237648703513559123,206.798085632173,-0.770183128883202,18.6924,17.7664,17.48753,17.38595,17.35225,752,301,2,422,4552040355856359424,STAR,0.0002248243,4043,55630,98
1237648703513559257,206.806474060434,-0.671287487417802,18.3738,16.84218,16.10014,15.71413,15.41793,752,301,2,422,337840098517215232,GALAXY,0.04749686,300,51943,255
1237648703513690233,207.103811543014,-0.816326577810682,19.03027,17.92062,17.54537,17.40652,17.39518,752,301,2,424,337829378278844416,STAR,-1.123776E-05,300,51943,216
1237648703513690404,207.094371600497,-0.766966437064685,17.92943,16.42391,15.79249,15.47063,15.23182,752,301,2,424,337829928034658304,GALAXY,0.02614107,300,51943,218
1237648703513755668,207.146636740432,-0.67259315821191,17.619,16.61343,16.47639,16.42638,16.43867,752,301,2,425,337825529988147200,STAR,0.0003087482,300,51943,202
1237648703513755693,207.181644667627,-0.725948990469587,16.85941,15.83554,15.77641,15.7712,15.82794,752,301,2,425,337828553645123584,STAR,0.0001294143,300,51943,213
1237648703513755710,207.224856292919,-0.782370621980154,16.88578,15.99562,15.6586,15.51201,15.47617,752,301,2,425,4552029360740081664,STAR,2.765971E-06,4043,55630,58
1237648703513755720,207.258129067236,-0.830055919582657,15.85837,14.6398,14.627,14.65232,14.71224,752,301,2,425,337806013656754176,STAR,0.0001060441,300,51943,131
1237648703513821249,207.39296589487,-0.684141387771344,18.11682,17.77947,17.87333,17.7141,17.67043,752,301,2,426,337808212680009728,QSO,0.5148025,300,51943,139
1237648703513886920,207.44509349078,-0.741950841567379,19.47647,17.61476,16.68962,16.23929,15.87438,752,301,2,427,337807937802102784,GALAXY,0.07854678,300,51943,138
1237648703513886931,207.450206152171,-0.728052902514392,18.14094,16.32733,15.41508,14.97462,14.65088,752,301,2,427,4548730275681509376,GALAXY,0.07823353,4040,55605,344
1237648703513886932,207.456734987009,-0.72610451163001,19.19459,18.31113,18.09644,17.83205,17.75919,752,301,2,427,337803264877684736,GALAXY,0.05310636,300,51943,121
1237648703513886964,207.489369141434,-0.803272151311401,19.53265,18.15082,17.43013,17.02216,16.7586,752,301,2,427,337805463900940288,GALAXY,0.0927506,300,51943,129
1237648703513952504,207.704847288617,-0.811794909569213,19.31942,17.36549,16.37918,15.92805,15.55104,752,301,2,428,337792269761406976,GALAXY,0.09100784,300,51943,81
1237648703514083355,207.879942479124,-0.745471512287951,17.15698,16.04984,15.6602,15.51096,15.47703,752,301,2,430,337785672691640320,STAR,-4.698908E-05,300,51943,57
1237648703514148870,208.069419187965,-0.775694214234388,19.13015,18.99829,18.69307,18.62844,18.67269,752,301,2,431,337784298302105600,QSO,1.244108,300,51943,52
1237648703514214619,208.232937492933,-0.696097698395794,19.47384,18.02314,17.21636,16.78238,16.43555,752,301,2,432,337774952453269504,GALAXY,0.1155662,300,51943,18
1237648703514411038,208.641217050778,-0.776612716220111,17.14729,15.85645,15.21062,14.84574,14.52751,752,301,2,435,4549938634866794496,GALAXY,0.02707425,4041,55361,644
1237648703514411195,208.694450578815,-0.67409435898328,18.77788,17.11622,16.37415,15.98126,15.68712,752,301,2,435,338980292058441728,GALAXY,0.03762654,301,51942,307
1237648703514411201,208.698125934925,-0.76011586213467,19.13621,17.95535,17.33129,16.9772,16.74717,752,301,2,435,338973969866582016,GALAXY,0.1425752,301,51942,284
1237648703514411226,208.737876965778,-0.660098783876182,18.90994,17.66969,16.9995,16.62222,16.35383,752,301,2,435,338970946209605632,GALAXY,0.08791664,301,51942,273
1237648703514542100,208.938150100031,-0.757246504200854,15.62121,14.60897,14.43487,14.40072,14.45437,752,301,2,437,338966273285187584,STAR,0.0001031401,301,51942,256
1237648703514607736,209.090701918294,-0.656281418216022,19.23039,18.06944,17.59436,17.23812,17.09449,752,301,2,438,338959126459607040,GALAXY,0.07908808,301,51942,230
1237648703514673375,209.288637869212,-0.644143632469747,18.81291,17.77027,17.30868,16.95996,16.8011,752,301,2,439,338947856465422336,GALAXY,0.07006504,301,51942,189
1237648703514673382,209.293640075593,-0.832521517428788,19.0146,17.33462,16.45423,16.02605,15.67589,752,301,2,439,338929714523564032,GALAXY,0.08909858,301,51942,123
1237648703514738729,209.395912517235,-0.78027254118253,17.92018,17.92471,17.884,17.62558,17.53486,752,301,2,440,4549983989721440256,QSO,1.771222,4041,55361,809
1237648703514738879,209.429153327672,-0.76259171019562,17.80781,16.93552,16.67188,16.47706,16.3433,752,301,2,440,338932738180540416,GALAXY,0.02961222,301,51942,134
1237648703514738930,209.486703770612,-0.666855747316217,18.23204,16.45568,15.63056,15.19764,14.8788,752,301,2,440,338944008174725120,GALAXY,0.06956718,301,51942,175
1237648703514869770,209.688059602514,-0.724960989392154,18.49833,17.49403,17.33157,17.28345,17.28941,752,301,2,442,338923392331704320,STAR,0.0003228329,301,51942,100
1237648703514869875,209.675227678899,-0.658012832373121,18.92958,16.90914,15.78403,15.31554,14.93797,752,301,2,442,338944557930539008,GALAXY,0.131564,301,51942,177
1237648703514935335,209.848845298553,-0.831517587797986,19.07301,18.11891,17.76631,17.65374,17.60394,752,301,2,443,4545361922246025216,STAR,-0.000162314,4037,55631,378
1237648703514935583,209.95131685672,-0.766163442995937,19.15065,17.36285,16.52798,16.15387,15.80557,752,301,2,443,338922292820076544,GALAXY,0.10632,301,51942,96
1237648720685694979,161.273383203893,-0.480484617356702,17.09137,15.98284,15.62553,15.50242,15.46309,756,301,2,304,2712361665692723200,STAR,3.336872E-05,2409,54210,250
1237648720685694987,161.291106487314,-0.580470301614676,18.86026,17.2778,16.66154,16.42111,16.29518,756,301,2,304,2689837895170156544,STAR,0.0002898358,2389,54213,229
1237648720685694990,161.31148254749,-0.611121141748886,18.91458,17.97609,17.69784,17.55495,17.49273,756,301,2,304,2881252149243701248,STAR,0.0003087347,2559,54208,270
1237648720685695016,161.327200675984,-0.56263853559728,17.00254,15.35527,14.73952,14.50755,14.40796,756,301,2,304,2881240054615795712,STAR,1.470451E-05,2559,54208,226
1237648720685695055,161.397724998681,-0.621548850111725,17.17881,15.56593,14.90381,14.66557,14.54323,756,301,2,304,2881247476319283200,STAR,4.904521E-05,2559,54208,253
1237648720685695069,161.40525626662,-0.486109288624692,18.60262,17.07502,16.49357,16.32896,16.27352,756,301,2,304,2689837620292249600,STAR,4.410962E-05,2389,54213,228
1237648720685695095,161.278463865754,-0.463088738797843,19.05238,17.92345,17.28963,16.89301,16.65988,756,301,2,304,309683529321572352,GALAXY,0.1602088,275,51910,222
1237648720685695177,161.385094338007,-0.49135822578667,19.39531,17.49907,16.76746,16.5326,16.40905,756,301,2,304,2689836520780621824,STAR,5.935908E-05,2389,54213,224
1237648720685695182,161.395035954659,-0.425750026039447,18.5481,17.3771,16.71891,16.30875,16.06784,756,301,2,304,309672809083201536,GALAXY,0.08583559,275,51910,183
1237648720685760521,161.424399718181,-0.431367286547892,18.90212,17.83956,17.45825,17.33062,17.29042,756,301,2,305,2689835971024807936,STAR,-3.292775E-06,2389,54213,222
1237648720685760540,161.48028248629,-0.489372712674564,16.50787,15.3139,14.8865,14.74076,14.70757,756,301,2,305,2712349021309003776,STAR,-4.451543E-05,2409,54210,204
1237648720685760554,161.543730988984,-0.523960330488786,17.28613,16.36086,16.02538,15.89519,15.8609,756,301,2,305,2881230983644866560,STAR,7.929312E-05,2559,54208,193
1237648720685760584,161.422666377326,-0.519243205589292,18.99146,17.07726,16.12667,15.69658,15.36008,756,301,2,305,309674458350643200,GALAXY,0.08484705,275,51910,189
1237648720685760591,161.429109245469,-0.593212361703059,19.00578,17.89613,17.37406,17.02465,16.81729,756,301,2,305,309682429809944576,GALAXY,0.08506283,275,51910,218
1237648720685826053,161.580865342619,-0.541816566978785,17.96859,16.45618,15.87957,15.70021,15.63861,756,301,2,306,2881229609255331840,STAR,-6.327294E-05,2559,54208,188
1237648720685826188,161.705051440822,-0.458871114869585,18.14537,16.98603,16.57416,16.4543,16.40801,756,301,2,306,2689827999565506560,STAR,0.0002208613,2389,54213,193
1237648720685826207,161.582631841209,-0.528305813567584,19.03796,17.35102,16.56406,16.19586,15.90696,756,301,2,306,309674183472736256,GALAXY,0.03836075,275,51910,188
1237648720685826231,161.598800234946,-0.550141164131812,19.55911,17.67387,16.70643,16.32966,16.03905,756,301,2,306,309660989333202944,GALAXY,0.07696021,275,51910,140
1237648720685891588,161.725703511189,-0.628289940018963,19.151,17.45303,16.78522,16.56231,16.45795,756,301,2,307,2881236206325098496,STAR,5.111894E-05,2559,54208,212
1237648720685891595,161.735888539028,-0.528817418633997,18.76022,17.71995,17.28579,17.09315,17.00772,756,301,2,307,2689826900053878784,STAR,0.0001607567,2389,54213,189
1237648720685891599,161.746518290386,-0.455315160894123,16.73108,15.34196,14.81329,14.63843,14.56427,756,301,2,307,2881224111697192960,STAR,2.933706E-05,2559,54208,168
1237648720685891609,161.774859402703,-0.530884415002372,19.18309,18.28044,17.97188,17.91156,17.87715,756,301,2,307,4316730580303585280,STAR,0.0002177696,3834,56014,110
1237648720685891615,161.776728692199,-0.603295291245973,17.8964,16.12725,15.40752,15.12172,14.97763,756,301,2,307,2881222737307658240,STAR,0.0004177419,2559,54208,163
1237648720685891620,161.791872050868,-0.46526043907315,18.81566,17.4146,16.8651,16.67896,16.57537,756,301,2,307,2689826075420157952,STAR,5.100892E-06,2389,54213,186
1237648720685891634,161.817002717113,-0.559084404158983,18.5321,17.63211,17.32061,17.21326,17.18259,756,301,2,307,2689825525664344064,STAR,0.0004319935,2389,54213,184
1237648720685957149,161.923530938781,-0.446979654406276,19.52808,18.67979,18.39561,18.2954,18.216,756,301,2,308,2712337751314819072,STAR,0.0003715939,2409,54210,163
1237648720685957171,161.954749679449,-0.483262052876162,17.05778,16.01044,15.69783,15.58869,15.56961,756,301,2,308,2881224386575099904,STAR,8.162171E-06,2559,54208,169
1237648720685957189,161.988412788184,-0.455832573424934,15.8452,14.78328,14.48869,14.40722,14.3887,756,301,2,308,2881223012185565184,STAR,-7.60461E-05,2559,54208,164
1237648720685957275,161.947900881558,-0.571582907692716,19.24702,17.71808,17.13476,16.9424,16.85483,756,301,2,308,2881222462429751296,STAR,-7.982384E-05,2559,54208,162
1237648720685957321,162.01486366346,-0.516032181286017,19.33036,17.50834,16.78476,16.53942,16.40915,756,301,2,308,2881224661453006848,STAR,0.0001150738,2559,54208,170
1237648720685957322,162.017669623514,-0.576407390479091,18.77364,17.53109,16.97743,16.6258,16.41043,756,301,2,308,309649994216925184,GALAXY,0.07662232,275,51910,100
1237648720686022658,162.022366639014,-0.49756762697194,16.59492,15.13649,14.59052,14.40143,14.34641,756,301,2,309,2881222187551844352,STAR,3.526382E-05,2559,54208,161
1237648720686022705,162.073892402964,-0.425342059148623,16.37205,15.43852,15.10226,14.96795,14.92506,756,301,2,309,2881227410232076288,STAR,0.0004233328,2559,54208,180
1237648720686022707,162.075639473469,-0.582039697801765,16.44267,15.35777,15.23907,15.23717,15.31003,756,301,2,309,2881224936330913792,STAR,-0.0001515858,2559,54208,171
1237648720686022713,162.116486914336,-0.605247906321477,19.23675,18.29424,18.00808,17.91335,17.88959,756,301,2,309,2712334452779935744,STAR,0.000689084,2409,54210,151
1237648720686022727,162.128982672788,-0.610620820353342,18.37125,16.36699,15.60569,15.36293,15.25285,756,301,2,309,2881217514627426304,STAR,-3.09799E-05,2559,54208,144
1237648720686022767,162.058337907954,-0.466288166599999,19.4854,18.1999,17.6562,17.40889,17.29086,756,301,2,309,2881223561941379072,STAR,0.0005780481,2559,54208,166
1237648720686022789,162.087370780676,-0.590559103847349,19.23702,18.37381,18.06147,17.93892,17.9211,756,301,2,309,2712333903024121856,STAR,0.0009374037,2409,54210,149
1237648720686022857,162.167039751966,-0.525241435434439,18.65073,17.0002,16.17196,15.69725,15.35611,756,301,2,309,309661264211109888,GALAXY,0.08180232,275,51910,141
1237648720686088197,162.173437837149,-0.466463383302904,19.28355,17.29447,16.52981,16.23584,16.07176,756,301,2,310,2689822227129460736,STAR,2.920879E-05,2389,54213,172
1237648720686088210,162.195429046377,-0.541062257569032,19.07102,18.0139,17.51009,17.31524,17.23491,756,301,2,310,2881218064383240192,STAR,0.0007550857,2559,54208,146
1237648720686088215,162.214418165507,-0.479057972321595,18.27637,16.53353,15.7278,15.34265,15.04055,756,301,2,310,309650818850646016,GALAXY,0.06747919,275,51910,103
1237648720686088276,162.269481398141,-0.528871015274323,18.92278,17.43406,16.85969,16.65171,16.52776,756,301,2,310,2881220538284402688,STAR,0.0004652224,2559,54208,155
1237648720686088430,162.301507640338,-0.510945680355995,19.49018,18.69087,18.40932,17.98627,17.87467,756,301,2,310,309655216897157120,GALAXY,0.08137379,275,51910,119
1237648720686153746,162.335721662778,-0.562916471055642,16.77757,15.79099,15.65251,15.61812,15.64404,756,301,2,311,2689814530548066304,STAR,0.0006523621,2389,54213,144
1237648720686153764,162.38201047639,-0.433749396465738,17.5054,15.80306,15.14073,14.883,14.74835,756,301,2,311,2881221088040216576,STAR,8.628731E-05,2559,54208,157
1237648720686153798,162.448698594425,-0.594963916808144,16.73909,15.50358,15.00279,14.8113,14.7381,756,301,2,311,2881206794389055488,STAR,0.0009888996,2559,54208,105
1237648720686153802,162.454960799132,-0.573184032242646,19.1247,17.39795,16.75752,16.51347,16.3906,756,301,2,311,2689817554205042688,STAR,0.0002467989,2389,54213,155
1237648720686153850,162.353602310239,-0.429879442350227,17.46768,15.51855,14.64059,14.21238,13.86848,756,301,2,311,309641747879716864,GALAXY,0.0385065,275,51910,70
1237648720686153859,162.358130603554,-0.560135780077642,19.14289,17.58933,17.22007,16.97656,16.92214,756,301,2,311,309623056182044672,GALAXY,0.05014241,275,51910,2
1237648721752424631,145.288576518018,0.34651158023804,19.22352,18.00232,17.37943,17.0111,16.76524,756,301,4,197,299588083735619584,GALAXY,0.06460119,266,51630,359
1237648721752424633,145.292820879058,0.376326323154304,19.31302,18.13527,17.67289,17.49996,17.44187,756,301,4,197,299584510322829312,STAR,0.0002133724,266,51630,346
1237648721752555548,145.593807289511,0.278308382354022,19.1079,18.92201,18.59314,18.47573,18.40461,756,301,4,199,299598254218176512,QSO,1.4047,266,51630,396
1237648721752555568,145.637274596775,0.373311362607902,19.20753,17.87736,17.30583,17.08623,16.96132,756,301,4,199,299596604950734848,STAR,-3.48146E-05,266,51630,390
